gene_id,gene_name
ENSG00000260552,RP11-49I11.1
ENSG00000134775,FHOD3
ENSG00000101489,CELF4
ENSG00000267313,KC6
ENSG00000132872,SYT4
ENSG00000152217,SETBP1
ENSG00000197046,SIGLEC15
ENSG00000141622,RNF165
ENSG00000267724,RP11-49K24.8
ENSG00000267764,RP11-484L8.1
ENSG00000215472,RPL17-C18orf32
ENSG00000265496,MIR1539
ENSG00000101670,LIPG
ENSG00000267322,SNHG22
ENSG00000172361,CFAP53
ENSG00000267699,RP11-729L2.2
ENSG00000187323,DCC
ENSG00000196628,TCF4
ENSG00000267172,RP11-397A16.3
ENSG00000198796,ALPK2
ENSG00000267257,RP11-1151B14.4
ENSG00000141682,PMAIP1
ENSG00000141655,TNFRSF11A
ENSG00000267390,RP11-635N19.1
ENSG00000206073,SERPINB4
ENSG00000166401,SERPINB8
ENSG00000150656,CNDP1
ENSG00000264278,RP11-162A12.2
ENSG00000266844,RP11-862L9.3
ENSG00000197971,MBP
ENSG00000278075,RP11-248M19.1
ENSG00000267251,AC139100.3
ENSG00000101255,TRIB3
ENSG00000101276,SLC52A3
ENSG00000101282,RSPO4
ENSG00000215595,C20orf202
ENSG00000101298,SNPH
ENSG00000196209,SIRPB2
ENSG00000125900,SIRPD
ENSG00000101307,SIRPB1
ENSG00000088881,EBF4
ENSG00000088882,CPXM1
ENSG00000258713,C20orf141
ENSG00000125787,GNRH2
ENSG00000101200,AVP
ENSG00000277287,RP4-794I6.4
ENSG00000088854,C20orf194
ENSG00000205300,RP11-352D3.2
ENSG00000088826,SMOX
ENSG00000230176,LINC01433
ENSG00000238282,RP5-1164C1.2
ENSG00000278595,RP5-1068H6.6
ENSG00000101265,RASSF2
ENSG00000132646,PCNA
ENSG00000266908,RP5-1022P6.7
ENSG00000235820,RP5-1022P6.5
ENSG00000089199,CHGB
ENSG00000233048,RP5-1069C8.2
ENSG00000172296,SPTLC3
ENSG00000275728,RP4-777L9.3
ENSG00000185052,SLC24A3
ENSG00000268628,RP1-122P22.4
ENSG00000232712,KIZ-AS1
ENSG00000125816,NKX2-4
ENSG00000125810,CD93
ENSG00000233746,LINC00656
ENSG00000101435,CST9L
ENSG00000101439,CST3
ENSG00000170373,CST1
ENSG00000077984,CST7
ENSG00000180424,DEFB123
ENSG00000233354,LINC00028
ENSG00000278276,RP3-324O17.8
ENSG00000125968,ID1
ENSG00000131055,COX4I2
ENSG00000088325,TPX2
ENSG00000149599,DUSP15
ENSG00000101331,CCM2L
ENSG00000226239,RP1-310O13.7
ENSG00000101336,HCK
ENSG00000233293,RP11-410N8.3
ENSG00000204393,RP11-410N8.4
ENSG00000125999,BPIFB1
ENSG00000182584,ACTL10
ENSG00000101440,ASIP
ENSG00000078804,TP53INP2
ENSG00000078814,MYH7B
ENSG00000101000,PROCR
ENSG00000126005,MMP24-AS1
ENSG00000230155,RP3-477O4.14
ENSG00000234139,RP4-550H1.4
ENSG00000232406,RP11-234K24.3
ENSG00000101335,MYL9
ENSG00000101082,SLA2
ENSG00000101353,MROH8
ENSG00000204117,RP4-640H8.2
ENSG00000132821,VSTM2L
ENSG00000149633,KIAA1755
ENSG00000101425,BPI
ENSG00000101438,SLC32A1
ENSG00000229976,RP5-1031J8.1
ENSG00000204103,MAFB
ENSG00000229771,RP4-644L1.2
ENSG00000226648,PLCG1-AS1
ENSG00000277611,RP1-138B7.6
ENSG00000101049,SGK2
ENSG00000124196,GTSF1L
ENSG00000233277,RP5-1030M6.3
ENSG00000101074,R3HDML
ENSG00000101076,HNF4A
ENSG00000168734,PKIG
ENSG00000101109,STK4
ENSG00000168703,WFDC12
ENSG00000124107,SLPI
ENSG00000124145,SDC4
ENSG00000277022,RP3-453C12.15
ENSG00000101443,WFDC2
ENSG00000168612,ZSWIM1
ENSG00000064601,CTSA
ENSG00000100985,MMP9
ENSG00000273828,RP11-394O2.3
ENSG00000197496,SLC2A10
ENSG00000267882,RP4-569M23.5
ENSG00000196562,SULF2
ENSG00000124212,PTGIS
ENSG00000124216,SNAI1
ENSG00000234698,RP11-112L6.2
ENSG00000172216,CEBPB
ENSG00000224397,LINC01272
ENSG00000196396,PTPN1
ENSG00000234693,RP4-530I15.6
ENSG00000054793,ATP9A
ENSG00000227964,LINC01429
ENSG00000231703,RP4-669H2.1
ENSG00000235415,AC005808.3
ENSG00000224008,LINC01441
ENSG00000124098,FAM210B
ENSG00000087586,AURKA
ENSG00000124103,FAM209A
ENSG00000087510,TFAP2C
ENSG00000101144,BMP7
ENSG00000054796,SPO11
ENSG00000124253,PCK1
ENSG00000124225,PMEPA1
ENSG00000278709,NKILA
ENSG00000254995,STX16-NPEPL1
ENSG00000101160,CTSZ
ENSG00000101162,TUBB1
ENSG00000176659,C20orf197
ENSG00000228340,MIR646HG
ENSG00000225106,RP11-429E11.2
ENSG00000277496,RP11-93B14.9
ENSG00000276317,RP11-93B14.10
ENSG00000228705,LINC00659
ENSG00000229873,OGFR-AS1
ENSG00000092758,COL9A3
ENSG00000101197,BIRC7
ENSG00000101210,EEF1A2
ENSG00000130589,HELZ2
ENSG00000273154,RP4-583P15.15
ENSG00000280213,UCKL1-AS1
ENSG00000125510,OPRL1
ENSG00000149656,LINC00266-1
ENSG00000105549,THEG
ENSG00000129946,SHC2
ENSG00000181781,ODF3L2
ENSG00000172270,BSG
ENSG00000267666,AC004156.3
ENSG00000185198,PRSS57
ENSG00000267530,AC006273.5
ENSG00000172232,AZU1
ENSG00000196415,PRTN3
ENSG00000197561,ELANE
ENSG00000197766,CFD
ENSG00000064666,CNN2
ENSG00000099817,POLR2E
ENSG00000099625,C19orf26
ENSG00000267778,AC004221.2
ENSG00000167470,MIDN
ENSG00000267372,AC005330.2
ENSG00000280486,LLNLR-307A6.1
ENSG00000115255,REEP6
ENSG00000180846,CSNK1G2-AS1
ENSG00000099875,MKNK2
ENSG00000099840,IZUMO4
ENSG00000267122,AC004490.1
ENSG00000188305,C19orf35
ENSG00000099860,GADD45B
ENSG00000172000,ZNF556
ENSG00000104953,TLE6
ENSG00000065717,TLE2
ENSG00000267551,AC005264.2
ENSG00000267448,AC010649.1
ENSG00000095932,SMIM24
ENSG00000267205,AC005954.4
ENSG00000167654,ATCAY
ENSG00000060566,CREB3L3
ENSG00000105246,EBI3
ENSG00000267011,CTB-50L17.16
ENSG00000167680,SEMA6B
ENSG00000176840,MIR7-3HG
ENSG00000105426,PTPRS
ENSG00000174898,CATSPERD
ENSG00000267709,AC024592.9
ENSG00000267314,AC104532.2
ENSG00000205744,DENND1C
ENSG00000125657,TNFSF9
ENSG00000125726,CD70
ENSG00000125735,TNFSF14
ENSG00000125730,C3
ENSG00000174837,ADGRE1
ENSG00000171105,INSR
ENSG00000263264,CTB-133G6.1
ENSG00000267852,CTB-133G6.2
ENSG00000174788,PCP2
ENSG00000104918,RETN
ENSG00000183019,MCEMP1
ENSG00000104921,FCER2
ENSG00000182566,CLEC4G
ENSG00000090659,CD209
ENSG00000104938,CLEC4M
ENSG00000268120,CTD-3193O13.11
ENSG00000268149,CTD-3193O13.13
ENSG00000260500,CTD-3193O13.1
ENSG00000142449,FBN3
ENSG00000167772,ANGPTL4
ENSG00000099785,MARCH2
ENSG00000268931,RP11-886P16.6
ENSG00000133246,PRAM1
ENSG00000142347,MYO1F
ENSG00000181143,MUC16
ENSG00000266950,CTD-2623N2.5
ENSG00000105088,OLFM2
ENSG00000267534,S1PR2
ENSG00000090339,ICAM1
ENSG00000105371,ICAM4
ENSG00000214212,C19orf38
ENSG00000161888,SPC24
ENSG00000267082,CTC-510F12.2
ENSG00000130173,ANGPTL8
ENSG00000130167,TSPAN16
ENSG00000105514,RAB3D
ENSG00000183401,CCDC159
ENSG00000130176,CNN1
ENSG00000102575,ACP5
ENSG00000197054,ZNF763
ENSG00000223547,ZNF844
ENSG00000257591,ZNF625
ENSG00000234773,CTD-2666L21.1
ENSG00000171223,JUNB
ENSG00000167815,PRDX2
ENSG00000132026,RTBDN
ENSG00000105610,KLF1
ENSG00000179218,CALR
ENSG00000267458,CTC-425F1.4
ENSG00000267610,AC007787.2
ENSG00000104903,LYL1
ENSG00000160888,IER2
ENSG00000141837,CACNA1A
ENSG00000132003,ZSWIM4
ENSG00000267519,CTD-3252C9.4
ENSG00000132000,PODNL1
ENSG00000171136,RLN3
ENSG00000141858,SAMD1
ENSG00000267169,CTB-55O6.12
ENSG00000267723,CTD-2189E23.1
ENSG00000267147,CTC-548K16.1
ENSG00000123146,ADGRE5
ENSG00000132002,DNAJB1
ENSG00000131355,ADGRE3
ENSG00000127507,ADGRE2
ENSG00000273218,LLNLR-246C6.1
ENSG00000161031,PGLYRP2
ENSG00000186529,CYP4F3
ENSG00000186204,CYP4F12
ENSG00000267453,AC004791.2
ENSG00000167460,TPM4
ENSG00000269243,CTD-2231E14.8
ENSG00000196684,HSH2D
ENSG00000141977,CIB3
ENSG00000267033,CTD-2562J15.4
ENSG00000267275,CTD-2562J15.6
ENSG00000127528,KLF2
ENSG00000267703,CTD-2013N17.4
ENSG00000279529,CTD-3222D19.8
ENSG00000188039,NWD1
ENSG00000268289,CTD-2528A14.3
ENSG00000269480,CTD-3032J10.3
ENSG00000130303,BST2
ENSG00000282851,BISPR
ENSG00000269053,CTD-2521M24.8
ENSG00000269161,CTD-3131K8.3
ENSG00000268112,CTD-3149D2.4
ENSG00000248099,INSL3
ENSG00000269145,AC007192.6
ENSG00000216490,IFI30
ENSG00000130518,KIAA1683
ENSG00000130522,JUND
ENSG00000130513,GDF15
ENSG00000175489,LRRC25
ENSG00000269694,AC005197.2
ENSG00000269019,AC005932.1
ENSG00000213996,TM6SF2
ENSG00000064547,LPAR2
ENSG00000089639,GMIP
ENSG00000105750,ZNF85
ENSG00000196705,ZNF431
ENSG00000172687,ZNF738
ENSG00000268658,LINC00664
ENSG00000229676,ZNF492
ENSG00000269107,RP11-15H20.7
ENSG00000269289,CTB-92J24.3
ENSG00000267238,AC093074.1
ENSG00000267423,AC005616.2
ENSG00000266976,AC079466.1
ENSG00000198597,ZNF536
ENSG00000173809,TDRD12
ENSG00000166359,WDR88
ENSG00000245848,CEBPA
ENSG00000267580,CTD-2540B15.11
ENSG00000266985,CTD-2329C7.2
ENSG00000124302,CHST8
ENSG00000270876,ZNF30-AS1
ENSG00000269303,CTD-2527I21.7
ENSG00000271032,CTD-2527I21.14
ENSG00000105707,HPN
ENSG00000153902,LGI4
ENSG00000105697,HAMP
ENSG00000233214,AC002511.2
ENSG00000126262,FFAR2
ENSG00000189001,SBSN
ENSG00000226510,UPK1A-AS1
ENSG00000267120,AD000671.6
ENSG00000126264,HCST
ENSG00000011600,TYROBP
ENSG00000232677,LINC00665
ENSG00000181007,ZFP82
ENSG00000171827,ZNF570
ENSG00000180458,CTD-3064H18.4
ENSG00000167641,PPP1R14A
ENSG00000167644,C19orf33
ENSG00000099337,KCNK6
ENSG00000099338,CATSPERG
ENSG00000179168,GGN
ENSG00000188766,SPRED3
ENSG00000171777,RASGRP4
ENSG00000267291,CTB-186G2.1
ENSG00000268756,AC104534.2
ENSG00000269172,CTC-218B8.3
ENSG00000179751,SYCN
ENSG00000182393,IFNL1
ENSG00000130755,GMFG
ENSG00000128016,ZFP36
ENSG00000269792,CTB-60E11.9
ENSG00000105205,CLC
ENSG00000275395,FCGBP
ENSG00000128000,ZNF780B
ENSG00000174521,TTC9B
ENSG00000105219,CNTD2
ENSG00000105223,PLD3
ENSG00000160396,HIPK4
ENSG00000105227,PRX
ENSG00000197019,SERTAD1
ENSG00000268366,CTC-492K19.4
ENSG00000090013,BLVRB
ENSG00000261857,MIA
ENSG00000167578,RAB4B
ENSG00000282951,CTC-490E21.14
ENSG00000268797,CTC-490E21.12
ENSG00000269843,CTC-490E21.10
ENSG00000167601,AXL
ENSG00000105329,TGFB1
ENSG00000177191,B3GNT8
ENSG00000267107,PCAT19
ENSG00000270164,LINC01480
ENSG00000268027,AC006129.2
ENSG00000105404,RABAC1
ENSG00000105409,ATP1A3
ENSG00000105737,GRIK5
ENSG00000079385,CEACAM1
ENSG00000231924,PSG1
ENSG00000243130,PSG11
ENSG00000183668,PSG9
ENSG00000124466,LYPD3
ENSG00000226763,SRRM5
ENSG00000011422,PLAUR
ENSG00000124449,IRGC
ENSG00000273777,CEACAM20
ENSG00000216588,IGSF23
ENSG00000069399,BCL3
ENSG00000130203,APOE
ENSG00000130208,APOC1
ENSG00000224916,APOC4-APOC2
ENSG00000267467,APOC4
ENSG00000104856,RELB
ENSG00000267348,CTB-179K24.3
ENSG00000007255,TRAPPC6A
ENSG00000266958,AC006126.3
ENSG00000104879,CKM
ENSG00000125740,FOSB
ENSG00000125744,RTN2
ENSG00000010310,GIPR
ENSG00000170608,FOXA3
ENSG00000204869,IGFL4
ENSG00000267922,AC007193.6
ENSG00000204866,IGFL2
ENSG00000269729,AC006262.4
ENSG00000268621,AC006262.5
ENSG00000124440,HIF3A
ENSG00000268810,AC007193.9
ENSG00000269151,AC007193.8
ENSG00000204851,PNMAL2
ENSG00000160013,PTGIR
ENSG00000167414,GNG8
ENSG00000197380,DACT3
ENSG00000105419,MEIS3
ENSG00000118160,SLC8A2
ENSG00000118156,ZNF541
ENSG00000105398,SULT2A1
ENSG00000268001,CARD8-AS1
ENSG00000142227,EMP3
ENSG00000105523,FAM83E
ENSG00000063180,CA11
ENSG00000142233,NTN5
ENSG00000176920,FUT2
ENSG00000174951,FUT1
ENSG00000087076,HSD17B14
ENSG00000105559,PLEKHA4
ENSG00000087074,PPP1R15A
ENSG00000267898,CTD-2639E6.9
ENSG00000087086,FTL
ENSG00000130528,HRC
ENSG00000130529,TRPM4
ENSG00000063127,SLC6A16
ENSG00000104894,CD37
ENSG00000142538,PTH2
ENSG00000090554,FLT3LG
ENSG00000104870,FCGRT
ENSG00000010361,FUZ
ENSG00000269194,AC006942.4
ENSG00000169136,ATF5
ENSG00000105357,MYH14
ENSG00000131398,KCNC3
ENSG00000131400,NAPSA
ENSG00000086967,MYBPC2
ENSG00000268518,CTD-2545M3.8
ENSG00000268375,CTD-2568A17.8
ENSG00000167749,KLK4
ENSG00000167757,KLK11
ENSG00000168995,SIGLEC7
ENSG00000142549,IGLON5
ENSG00000267905,CTD-2616J11.16
ENSG00000267984,CTD-2616J11.9
ENSG00000105374,NKG7
ENSG00000142512,SIGLEC10
ENSG00000254760,CTD-2616J11.3
ENSG00000213822,CEACAM18
ENSG00000105492,SIGLEC6
ENSG00000105501,SIGLEC5
ENSG00000254415,SIGLEC14
ENSG00000105509,HAS1
ENSG00000171051,FPR1
ENSG00000268015,CTD-2525I3.3
ENSG00000269535,CTD-2525I3.6
ENSG00000167554,ZNF610
ENSG00000258405,ZNF578
ENSG00000167766,ZNF83
ENSG00000197928,ZNF677
ENSG00000163098,BIRC8
ENSG00000142405,NLRP12
ENSG00000179820,MYADM
ENSG00000126583,PRKCG
ENSG00000142408,CACNG8
ENSG00000248385,TARM1
ENSG00000167608,TMC4
ENSG00000125505,MBOAT7
ENSG00000223660,AC012314.20
ENSG00000131042,LILRB2
ENSG00000167617,CDC42EP5
ENSG00000239998,LILRA2
ENSG00000104974,LILRA1
ENSG00000104972,LILRB1
ENSG00000268734,CTB-61M7.2
ENSG00000088053,GP6
ENSG00000105048,TNNT1
ENSG00000129991,TNNI3
ENSG00000080031,PTPRH
ENSG00000180061,TMEM150B
ENSG00000095752,IL11
ENSG00000108106,UBE2S
ENSG00000267117,AC010525.4
ENSG00000268307,CTD-2619J13.13
ENSG00000269600,AC016629.3
ENSG00000099715,PCDH11Y
ENSG00000254488,RP11-65G9.1
ENSG00000225255,LINC01297
ENSG00000237689,AC007064.24
ENSG00000177663,IL17RA
ENSG00000185837,CECR5-AS1
ENSG00000093072,CECR1
ENSG00000070010,UFD1L
ENSG00000093009,CDC45
ENSG00000281548,LINC00895
ENSG00000093010,COMT
ENSG00000183597,TANGO2
ENSG00000268292,AC006547.15
ENSG00000099901,RANBP1
ENSG00000235578,XXbac-B33L19.4
ENSG00000099937,SERPIND1
ENSG00000099957,P2RX6
ENSG00000187905,LRRC74B
ENSG00000206140,TMEM191C
ENSG00000183246,RIMBP3C
ENSG00000128228,SDF2L1
ENSG00000100027,YPEL1
ENSG00000100030,MAPK1
ENSG00000222037,IGLC6
ENSG00000280623,PCAT14
ENSG00000159496,RGL4
ENSG00000169314,C22orf15
ENSG00000279467,KB-1125A3.12
ENSG00000133433,GSTT2B
ENSG00000272787,KB-226F1.2
ENSG00000099998,GGT5
ENSG00000178803,ADORA2A-AS1
ENSG00000100024,UPB1
ENSG00000184571,PIWIL3
ENSG00000167037,SGSM1
ENSG00000279085,CTA-243E7.4
ENSG00000203280,CTA-221G9.12
ENSG00000272798,CTA-390C10.9
ENSG00000100077,ADRBK2
ENSG00000237387,CTA-407F11.7
ENSG00000206028,CTA-373H7.7
ENSG00000235271,LINC01422
ENSG00000279440,CTA-992D9.11
ENSG00000232396,RP1-76B20.11
ENSG00000232530,RP1-102K2.6
ENSG00000268812,RP1-102K2.8
ENSG00000099985,OSM
ENSG00000239282,GATSL3
ENSG00000187860,CCDC157
ENSG00000185339,TCN2
ENSG00000167065,DUSP18
ENSG00000198832,SELM
ENSG00000100100,PIK3IP1
ENSG00000228839,PIK3IP1-AS1
ENSG00000240591,RP11-247I13.11
ENSG00000205853,RFPL3S
ENSG00000184459,BPIFC
ENSG00000185666,SYN3
ENSG00000236054,LL22NC03-104C7.1
ENSG00000175329,ISX
ENSG00000273176,RP3-510H16.3
ENSG00000100292,HMOX1
ENSG00000100302,RASD2
ENSG00000198125,MB
ENSG00000221963,APOL6
ENSG00000279927,CTA-212A2.4
ENSG00000128284,APOL3
ENSG00000100336,APOL4
ENSG00000100342,APOL1
ENSG00000100345,MYH9
ENSG00000223695,RP4-633O19__A.1
ENSG00000100362,PVALB
ENSG00000100365,NCF4
ENSG00000187045,TMPRSS6
ENSG00000278195,SSTR3
ENSG00000128340,RAC2
ENSG00000100055,CYTH4
ENSG00000100079,LGALS2
ENSG00000100097,LGALS1
ENSG00000189060,H1F0
ENSG00000273214,RP5-1039K5.18
ENSG00000272720,CTA-228A9.3
ENSG00000279080,CTA-228A9.4
ENSG00000225450,RP3-508I15.14
ENSG00000128383,APOBEC3A
ENSG00000244509,APOBEC3C
ENSG00000243811,APOBEC3D
ENSG00000100298,APOBEC3H
ENSG00000279833,RP4-742C19.13
ENSG00000224794,RP3-333H23.8
ENSG00000100316,RPL3
ENSG00000128272,ATF4
ENSG00000100351,GRAP2
ENSG00000133477,FAM83F
ENSG00000100354,TNRC6B
ENSG00000272834,RP5-1042K10.13
ENSG00000167077,MEI1
ENSG00000184068,RP5-821D11.7
ENSG00000234965,SHISA8
ENSG00000235568,NFAM1
ENSG00000138964,PARVG
ENSG00000280011,RP4-671O14.7
ENSG00000056487,PHF21B
ENSG00000100364,KIAA0930
ENSG00000273287,CTA-268H5.14
ENSG00000100373,UPK3A
ENSG00000100376,FAM118A
ENSG00000077942,FBLN1
ENSG00000188064,WNT7B
ENSG00000186951,PPARA
ENSG00000075218,GTSE1
ENSG00000234869,RP3-439F8.1
ENSG00000205634,LINC00898
ENSG00000260613,RP3-522J7.6
ENSG00000279494,RP11-494O16.4
ENSG00000278869,CITF22-49E9.3
ENSG00000100427,MLC1
ENSG00000273188,RP3-402G11.25
ENSG00000177989,ODF3B
ENSG00000272666,CTA-384D8.35
ENSG00000273272,CTA-384D8.34
ENSG00000130487,KLHDC7B
ENSG00000217442,SYCE3
ENSG00000100299,ARSA
ENSG00000279669,RP11-717F1.1
ENSG00000280191,CH507-42P11.5
ENSG00000278996,CH507-513H4.1
ENSG00000280441,CH507-528H12.1
ENSG00000279851,CH507-216K13.2
ENSG00000155307,SAMSN1
ENSG00000232884,AF127936.3
ENSG00000226751,AF127936.5
ENSG00000281903,AF127936.7
ENSG00000235277,AF127577.8
ENSG00000215386,MIR99AHG
ENSG00000230233,AF240627.2
ENSG00000233236,AP001171.1
ENSG00000142192,APP
ENSG00000236532,AL035610.2
ENSG00000156265,MAP3K7CL
ENSG00000224649,AF124730.4
ENSG00000171189,GRIK1
ENSG00000174680,GRIK1-AS1
ENSG00000156299,TIAM1
ENSG00000170262,MRAP
ENSG00000238197,PAXBP1-AS1
ENSG00000205930,C21orf62-AS1
ENSG00000223799,IL10RB-AS1
ENSG00000243646,IL10RB
ENSG00000272659,AP000295.10
ENSG00000231355,AP000302.58
ENSG00000177692,DNAJC28
ENSG00000159140,SON
ENSG00000237945,LINC00649
ENSG00000159216,RUNX1
ENSG00000231106,LINC01436
ENSG00000233393,AP000688.29
ENSG00000159231,CBR3
ENSG00000142197,DOPEY2
ENSG00000230479,AP000695.6
ENSG00000233818,AP000695.4
ENSG00000159261,CLDN14
ENSG00000157542,KCNJ6
ENSG00000198054,DSCR8
ENSG00000157551,KCNJ15
ENSG00000157557,ETS2
ENSG00000205622,AF064858.6
ENSG00000171587,DSCAM
ENSG00000184012,TMPRSS2
ENSG00000236384,LINC00479
ENSG00000160179,ABCG1
ENSG00000160180,TFF3
ENSG00000160182,TFF1
ENSG00000160185,UBASH3A
ENSG00000225431,AP001626.1
ENSG00000235023,AP001626.2
ENSG00000283051,KB-51A8.1
ENSG00000237989,AP001046.5
ENSG00000225637,AP001046.6
ENSG00000188660,LINC00319
ENSG00000160213,CSTB
ENSG00000215458,AATBC
ENSG00000225331,AP001055.6
ENSG00000160223,ICOSLG
ENSG00000275799,AP001059.7
ENSG00000142182,DNMT3L
ENSG00000232010,AP001059.5
ENSG00000142185,TRPM2
ENSG00000205445,KRTAP10-2
ENSG00000160255,ITGB2
ENSG00000227039,ITGB2-AS1
ENSG00000182586,LINC00334
ENSG00000184274,LINC00315
ENSG00000182871,COL18A1
ENSG00000224574,COL18A1-AS2
ENSG00000183535,COL18A1-AS1
ENSG00000183570,PCBP3
ENSG00000274248,AJ011932.1
ENSG00000142156,COL6A1
ENSG00000237338,FTCD-AS1
ENSG00000160298,C21orf58
ENSG00000160307,S100B
ENSG00000198888,MT-ND1
ENSG00000198763,MT-ND2
ENSG00000198804,MT-CO1
ENSG00000198712,MT-CO2
ENSG00000198899,MT-ATP6
ENSG00000198938,MT-CO3
ENSG00000198840,MT-ND3
ENSG00000212907,MT-ND4L
ENSG00000198886,MT-ND4
ENSG00000198786,MT-ND5
ENSG00000198695,MT-ND6
ENSG00000198727,MT-CYB
ENSG00000273554,AC136616.1
ENSG00000278633,AC023491.2
