source,target,importance
RANBP1,DYNLT3,0.12
RANBP1,MID1IP1,0.12
RANBP1,FAM156A,0.1176470588235294
RANBP1,MAGED2,0.1304347826086956
RANBP1,TRO,0.1052631578947368
RANBP1,IGBP1,0.16
RANBP1,SH3BGRL,0.1111111111111111
RANBP1,RPS6KA6,0.125
RANBP1,ARMCX3,0.1363636363636363
RANBP1,NXF3,0.1428571428571428
RANBP1,TCEAL5,0.125
RANBP1,BEX2,0.16
RANBP1,TSC22D3,0.1666666666666666
RANBP1,FRMD7,0.1034482758620689
RANBP1,ARHGEF6,0.2
RANBP1,SPANXD,0.2
RANBP1,MAGEC2,0.15
RANBP1,MAGEA9B,0.1176470588235294
RANBP1,MAGEA11,0.1578947368421052
RANBP1,DUSP9,0.1333333333333333
RANBP1,ARHGAP4,0.2
RANBP1,RPL10,0.1724137931034483
RANBP1,CLIC2,0.1666666666666666
RANBP1,DOK2,0.2105263157894736
RANBP1,STC1,0.1052631578947368
RANBP1,DPYSL2,0.1034482758620689
RANBP1,TACC1,0.125
RANBP1,PLEKHA2,0.125
RANBP1,C8orf4,0.1290322580645161
RANBP1,ZMAT4,0.1176470588235294
RANBP1,PCMTD1,0.1111111111111111
RANBP1,C8orf46,0.1111111111111111
RANBP1,RPL7,0.125
RANBP1,RALYL,0.1111111111111111
RANBP1,NECAB1,0.15
RANBP1,BAALC,0.1052631578947368
RANBP1,DCAF13,0.125
RANBP1,EIF3E,0.1470588235294117
RANBP1,FAM83A,0.15
RANBP1,FBXO32,0.1904761904761904
RANBP1,TRIB1,0.125
RANBP1,FAM84B,0.125
RANBP1,SLA,0.1666666666666666
RANBP1,NDRG1,0.2666666666666666
RANBP1,PARP10,0.1111111111111111
RANBP1,CNTLN,0.1304347826086956
RANBP1,FAM214B,0.1333333333333333
RANBP1,SPAG8,0.12
RANBP1,ALDH1A1,0.1470588235294117
RANBP1,RFK,0.1153846153846153
RANBP1,GADD45G,0.1363636363636363
RANBP1,FGD3,0.1111111111111111
RANBP1,FBP1,0.1111111111111111
RANBP1,AKNA,0.1071428571428571
RANBP1,SH2D3C,0.1363636363636363
RANBP1,SET,0.1212121212121212
RANBP1,USP20,0.1538461538461538
RANBP1,FNBP1,0.12
RANBP1,AK8,0.1111111111111111
RANBP1,CLIC3,0.16
RANBP1,TUBB4B,0.1212121212121212
RANBP1,NOXA1,0.1739130434782608
RANBP1,ODF3,0.1052631578947368
RANBP1,DUSP8,0.125
RANBP1,TNNI2,0.1304347826086956
RANBP1,SLC22A18,0.1111111111111111
RANBP1,UBQLNL,0.1176470588235294
RANBP1,SWAP70,0.1875
RANBP1,NUCB2,0.1481481481481481
RANBP1,LDHA,0.1739130434782608
RANBP1,PRG3,0.108695652173913
RANBP1,LPXN,0.1515151515151515
RANBP1,FAM111A,0.1111111111111111
RANBP1,TKFC,0.1153846153846153
RANBP1,PPP1R32,0.1176470588235294
RANBP1,FTH1,0.125
RANBP1,HRASLS2,0.12
RANBP1,PRDX5,0.1025641025641025
RANBP1,PPP2R5B,0.2068965517241379
RANBP1,TIGD3,0.125
RANBP1,CCS,0.2272727272727272
RANBP1,TBC1D10C,0.125
RANBP1,KRTAP5-11,0.125
RANBP1,ARHGEF17,0.1666666666666666
RANBP1,PLEKHB1,0.1111111111111111
RANBP1,PRSS23,0.1052631578947368
RANBP1,ARHGAP42,0.1052631578947368
RANBP1,C11orf70,0.1176470588235294
RANBP1,ANKK1,0.1363636363636363
RANBP1,POU2F3,0.1034482758620689
RANBP1,KLF6,0.1034482758620689
RANBP1,OPTN,0.1395348837209302
RANBP1,MSRB2,0.1304347826086956
RANBP1,APBB1IP,0.1363636363636363
RANBP1,CREM,0.1290322580645161
RANBP1,RASSF4,0.25
RANBP1,ADIRF,0.15
RANBP1,IFIT2,0.125
RANBP1,IFIT3,0.125
RANBP1,SHOC2,0.2608695652173913
RANBP1,C10orf90,0.12
RANBP1,PTPRE,0.1363636363636363
RANBP1,FBXL14,0.15
RANBP1,AKAP3,0.12
RANBP1,ARHGDIB,0.2222222222222222
RANBP1,LDHB,0.125
RANBP1,STK38L,0.1111111111111111
RANBP1,KIAA1551,0.1052631578947368
RANBP1,FGD4,0.1034482758620689
RANBP1,PRICKLE1,0.1111111111111111
RANBP1,TUBA1A,0.1212121212121212
RANBP1,TUBA1C,0.1034482758620689
RANBP1,ANKRD33,0.1666666666666666
RANBP1,KRT7,0.1818181818181818
RANBP1,KRT8,0.16
RANBP1,PFDN5,0.1481481481481481
RANBP1,CALCOCO1,0.1212121212121212
RANBP1,ARHGAP9,0.25
RANBP1,FAM19A2,0.1578947368421052
RANBP1,MSRB3,0.1363636363636363
RANBP1,PHLDA1,0.1363636363636363
RANBP1,PPP1R12A,0.1282051282051282
RANBP1,TCP11L2,0.1333333333333333
RANBP1,ARPC3,0.1111111111111111
RANBP1,RASAL1,0.125
RANBP1,TESC,0.1025641025641025
RANBP1,HSPB8,0.1904761904761904
RANBP1,DYNLL1,0.1428571428571428
RANBP1,OASL,0.1034482758620689
RANBP1,MORN3,0.1333333333333333
RANBP1,UBC,0.1142857142857142
RANBP1,ALOX5AP,0.1081081081081081
RANBP1,SMAD9,0.1290322580645161
RANBP1,RGCC,0.1041666666666666
RANBP1,TSC22D1,0.1764705882352941
RANBP1,COMMD6,0.1764705882352941
RANBP1,FARP1,0.1379310344827586
RANBP1,ARGLU1,0.1764705882352941
RANBP1,MCF2L,0.125
RANBP1,DHRS2,0.1481481481481481
RANBP1,PSME1,0.125
RANBP1,IRF9,0.1428571428571428
RANBP1,GZMB,0.1290322580645161
RANBP1,RGS6,0.1739130434782608
RANBP1,NUMB,0.1142857142857142
RANBP1,PPP4R4,0.15
RANBP1,PAK6,0.1212121212121212
RANBP1,PATL2,0.15
RANBP1,HDC,0.12
RANBP1,GNB5,0.2142857142857142
RANBP1,CCNB2,0.2142857142857142
RANBP1,KIAA0101,0.125
RANBP1,OAZ2,0.1818181818181818
RANBP1,LARP6,0.1111111111111111
RANBP1,PSMA4,0.16
RANBP1,BCL2A1,0.1428571428571428
RANBP1,PRC1,0.1111111111111111
RANBP1,MSRB1,0.125
RANBP1,NOXO1,0.12
RANBP1,CCDC64B,0.1764705882352941
RANBP1,MMP25,0.125
RANBP1,IL32,0.1428571428571428
RANBP1,DNASE1,0.1111111111111111
RANBP1,RBFOX1,0.1034482758620689
RANBP1,CARHSP1,0.1428571428571428
RANBP1,CRYM,0.1379310344827586
RANBP1,QPRT,0.1363636363636363
RANBP1,MVP,0.1612903225806451
RANBP1,PYDC1,0.125
RANBP1,MT2A,0.1538461538461538
RANBP1,MT1E,0.1304347826086956
RANBP1,MT1M,0.1304347826086956
RANBP1,MT1F,0.1304347826086956
RANBP1,MT1G,0.1153846153846153
RANBP1,NLRC5,0.1851851851851851
RANBP1,NDRG4,0.1212121212121212
RANBP1,CMTM2,0.1052631578947368
RANBP1,EDC4,0.2
RANBP1,CMTR2,0.1052631578947368
RANBP1,PHLPP2,0.1538461538461538
RANBP1,HP,0.109090909090909
RANBP1,COTL1,0.1111111111111111
RANBP1,FAM92B,0.1052631578947368
RANBP1,VPS9D1,0.238095238095238
RANBP1,ASPA,0.125
RANBP1,TAX1BP3,0.1071428571428571
RANBP1,ZMYND15,0.1052631578947368
RANBP1,AIPL1,0.1481481481481481
RANBP1,ACAP1,0.1578947368421052
RANBP1,PMP22,0.1071428571428571
RANBP1,RASD1,0.1304347826086956
RANBP1,GRAP,0.15
RANBP1,GRAPL,0.1111111111111111
RANBP1,WSB1,0.1052631578947368
RANBP1,ADAP2,0.1111111111111111
RANBP1,PSMB3,0.1739130434782608
RANBP1,PPP1R1B,0.1612903225806451
RANBP1,IKZF3,0.1176470588235294
RANBP1,KRT14,0.1379310344827586
RANBP1,EIF1,0.1304347826086956
RANBP1,PTRF,0.1290322580645161
RANBP1,KIF18B,0.1081081081081081
RANBP1,FMNL1,0.1111111111111111
RANBP1,SP6,0.1428571428571428
RANBP1,HOXB5,0.1071428571428571
RANBP1,NME1,0.1025641025641025
RANBP1,LIMD2,0.1176470588235294
RANBP1,KPNA2,0.1212121212121212
RANBP1,HID1,0.1363636363636363
RANBP1,HN1,0.1666666666666666
RANBP1,WBP2,0.1290322580645161
RANBP1,AFMID,0.2105263157894736
RANBP1,BIRC5,0.1041666666666666
RANBP1,MYL12A,0.15
RANBP1,FHOD3,0.1379310344827586
RANBP1,SETBP1,0.1111111111111111
RANBP1,SERPINB8,0.1428571428571428
RANBP1,RASSF2,0.131578947368421
RANBP1,CHGB,0.1052631578947368
RANBP1,TP53INP2,0.1153846153846153
RANBP1,PKIG,0.1578947368421052
RANBP1,BIRC7,0.1428571428571428
RANBP1,THEG,0.1111111111111111
RANBP1,POLR2E,0.125
RANBP1,MIDN,0.2105263157894736
RANBP1,GADD45B,0.1363636363636363
RANBP1,TLE2,0.12
RANBP1,DENND1C,0.1818181818181818
RANBP1,RETN,0.1071428571428571
RANBP1,MYO1F,0.1111111111111111
RANBP1,OLFM2,0.1739130434782608
RANBP1,ZNF763,0.1052631578947368
RANBP1,ZNF844,0.1052631578947368
RANBP1,ZNF625,0.1052631578947368
RANBP1,IER2,0.1428571428571428
RANBP1,RLN3,0.1111111111111111
RANBP1,DNAJB1,0.131578947368421
RANBP1,HSH2D,0.2
RANBP1,KIAA1683,0.125
RANBP1,GDF15,0.1111111111111111
RANBP1,LRRC25,0.1111111111111111
RANBP1,GMIP,0.1363636363636363
RANBP1,C19orf33,0.1176470588235294
RANBP1,HIPK4,0.1153846153846153
RANBP1,PRX,0.125
RANBP1,SERTAD1,0.1578947368421052
RANBP1,TRAPPC6A,0.12
RANBP1,SULT2A1,0.1034482758620689
RANBP1,FAM83E,0.125
RANBP1,FTL,0.1034482758620689
RANBP1,FLT3LG,0.1153846153846153
RANBP1,ZNF578,0.1578947368421052
RANBP1,ZNF83,0.1052631578947368
RANBP1,CDC42EP5,0.125
RANBP1,PTPRH,0.1304347826086956
RANBP1,IL11,0.1034482758620689
RANBP1,UFD1L,0.1071428571428571
RANBP1,CDC45,0.1481481481481481
RANBP1,TANGO2,0.1052631578947368
RANBP1,RIMBP3C,0.1052631578947368
RANBP1,GSTT2B,0.1052631578947368
RANBP1,SGSM1,0.2222222222222222
RANBP1,ADRBK2,0.1034482758620689
RANBP1,DUSP18,0.12
RANBP1,APOL6,0.1052631578947368
RANBP1,NCF4,0.16
RANBP1,CYTH4,0.1363636363636363
RANBP1,APOBEC3C,0.1034482758620689
RANBP1,APOBEC3H,0.1333333333333333
RANBP1,RPL3,0.1379310344827586
RANBP1,GRAP2,0.2
RANBP1,FAM83F,0.125
RANBP1,SAMSN1,0.1428571428571428
RANBP1,MAP3K7CL,0.2
RANBP1,UBASH3A,0.15
RANBP1,DNMT3L,0.1666666666666666
RANBP1,PCBP3,0.1363636363636363
RANBP1,S100B,0.1081081081081081
SERPIND1,CA6,0.1875
SERPIND1,MASP2,0.1578947368421052
SERPIND1,CELA2B,0.1538461538461538
SERPIND1,COL9A2,0.1666666666666666
SERPIND1,GUCA2B,0.1428571428571428
SERPIND1,GPX7,0.1176470588235294
SERPIND1,COL24A1,0.1764705882352941
SERPIND1,CHI3L2,0.1428571428571428
SERPIND1,ADAMTSL4,0.1111111111111111
SERPIND1,S100A11,0.1153846153846153
SERPIND1,S100A4,0.125
SERPIND1,THBS3,0.1052631578947368
SERPIND1,ITLN1,0.1363636363636363
SERPIND1,CREG1,0.1875
SERPIND1,ANGPTL1,0.1538461538461538
SERPIND1,TOR3A,0.1428571428571428
SERPIND1,QSOX1,0.1666666666666666
SERPIND1,CFH,0.1904761904761904
SERPIND1,CFHR3,0.1666666666666666
SERPIND1,F13B,0.2307692307692307
SERPIND1,FMOD,0.1176470588235294
SERPIND1,IL19,0.1111111111111111
SERPIND1,IL20,0.1052631578947368
SERPIND1,LEFTY2,0.1111111111111111
SERPIND1,CRIM1,0.1666666666666666
SERPIND1,QPCT,0.1111111111111111
SERPIND1,PROC,0.1818181818181818
SERPIND1,GCA,0.1052631578947368
SERPIND1,TFPI,0.3529411764705882
SERPIND1,WNT6,0.1333333333333333
SERPIND1,COL6A3,0.3333333333333333
SERPIND1,CLEC3B,0.1818181818181818
SERPIND1,MANF,0.125
SERPIND1,ITIH4,0.2777777777777778
SERPIND1,PROS1,0.3157894736842105
SERPIND1,COL8A1,0.1304347826086956
SERPIND1,ABI3BP,0.1428571428571428
SERPIND1,CCDC80,0.125
SERPIND1,PLA1A,0.1111111111111111
SERPIND1,FSTL1,0.2631578947368421
SERPIND1,CP,0.1904761904761904
SERPIND1,LRRC15,0.1052631578947368
SERPIND1,FGFBP1,0.1428571428571428
SERPIND1,SOD3,0.2
SERPIND1,IGFBP7,0.1666666666666666
SERPIND1,AMBN,0.1111111111111111
SERPIND1,ENAM,0.1176470588235294
SERPIND1,SPARCL1,0.1578947368421052
SERPIND1,ANXA5,0.1111111111111111
SERPIND1,SEPP1,0.1052631578947368
SERPIND1,SPOCK1,0.1111111111111111
SERPIND1,SPINK1,0.1153846153846153
SERPIND1,SCGB3A2,0.1818181818181818
SERPIND1,SPINK6,0.1333333333333333
SERPIND1,ARSI,0.1538461538461538
SERPIND1,SERPINB1,0.25
SERPIND1,SERPINB9,0.1481481481481481
SERPIND1,CRISP3,0.125
SERPIND1,COL21A1,0.2142857142857142
SERPIND1,SMPDL3A,0.1428571428571428
SERPIND1,IL22RA2,0.1111111111111111
SERPIND1,RNASET2,0.1904761904761904
SERPIND1,TFPI2,0.3076923076923077
SERPIND1,PON3,0.1153846153846153
SERPIND1,SERPINE1,0.1136363636363636
SERPIND1,TIMP1,0.1351351351351351
SERPIND1,CFP,0.1428571428571428
SERPIND1,SH3BGRL,0.1538461538461538
SERPIND1,FHL1,0.125
SERPIND1,RENBP,0.1428571428571428
SERPIND1,ASAH1,0.1071428571428571
SERPIND1,COL14A1,0.1304347826086956
SERPIND1,SPINK4,0.2727272727272727
SERPIND1,RECK,0.1034482758620689
SERPIND1,OGN,0.1578947368421052
SERPIND1,COL15A1,0.1904761904761904
SERPIND1,COL27A1,0.1666666666666666
SERPIND1,ORM1,0.125
SERPIND1,ORM2,0.15
SERPIND1,PAPPA,0.1052631578947368
SERPIND1,PAEP,0.125
SERPIND1,LSP1,0.1176470588235294
SERPIND1,CD59,0.1034482758620689
SERPIND1,SERPING1,0.35
SERPIND1,TCN1,0.125
SERPIND1,GPHA2,0.1176470588235294
SERPIND1,EFEMP2,0.1034482758620689
SERPIND1,CTSW,0.1111111111111111
SERPIND1,PRSS23,0.1428571428571428
SERPIND1,APLP2,0.2272727272727272
SERPIND1,ITIH5,0.25
SERPIND1,PLAU,0.1282051282051282
SERPIND1,VWF,0.1290322580645161
SERPIND1,C1RL,0.1333333333333333
SERPIND1,A2ML1,0.3846153846153846
SERPIND1,A2M,0.1714285714285714
SERPIND1,TAC3,0.125
SERPIND1,LYZ,0.125
SERPIND1,LUM,0.1304347826086956
SERPIND1,ITM2B,0.1304347826086956
SERPIND1,SERPINE3,0.3
SERPIND1,RNASE3,0.125
SERPIND1,RNASE2,0.1904761904761904
SERPIND1,CMTM5,0.1333333333333333
SERPIND1,SMOC1,0.1052631578947368
SERPIND1,SPINT1,0.2631578947368421
SERPIND1,SCG3,0.1052631578947368
SERPIND1,LIPC,0.1142857142857142
SERPIND1,MFGE8,0.1481481481481481
SERPIND1,PRSS8,0.1666666666666666
SERPIND1,CCL22,0.1071428571428571
SERPIND1,CMTM2,0.1428571428571428
SERPIND1,WFDC1,0.2142857142857142
SERPIND1,CRISPLD2,0.2222222222222222
SERPIND1,IL17C,0.1428571428571428
SERPIND1,SERPINF2,0.1764705882352941
SERPIND1,SERPINF1,0.1388888888888889
SERPIND1,SHBG,0.1538461538461538
SERPIND1,VTN,0.125
SERPIND1,CCL16,0.1071428571428571
SERPIND1,IGFBP4,0.1304347826086956
SERPIND1,KRT33B,0.1052631578947368
SERPIND1,GAST,0.1333333333333333
SERPIND1,SOST,0.1153846153846153
SERPIND1,WFIKKN2,0.1363636363636363
SERPIND1,EPX,0.1304347826086956
SERPIND1,ARSG,0.125
SERPIND1,TIMP2,0.12
SERPIND1,LGALS3BP,0.15
SERPIND1,SERPINB4,0.1875
SERPIND1,SERPINB8,0.2666666666666666
SERPIND1,RSPO4,0.1428571428571428
SERPIND1,GNRH2,0.1333333333333333
SERPIND1,CHGB,0.1428571428571428
SERPIND1,CST9L,0.1538461538461538
SERPIND1,CST3,0.2
SERPIND1,CST1,0.1538461538461538
SERPIND1,BPIFB1,0.1538461538461538
SERPIND1,PROCR,0.2105263157894736
SERPIND1,BPI,0.1428571428571428
SERPIND1,WFDC12,0.2142857142857142
SERPIND1,SLPI,0.25
SERPIND1,WFDC2,0.2941176470588235
SERPIND1,CTSZ,0.125
SERPIND1,COL9A3,0.1578947368421052
SERPIND1,PRSS57,0.1428571428571428
SERPIND1,EBI3,0.1153846153846153
SERPIND1,C3,0.1276595744680851
SERPIND1,RETN,0.1304347826086956
SERPIND1,LGI4,0.1333333333333333
SERPIND1,FCGBP,0.1666666666666666
SERPIND1,LYPD3,0.125
SERPIND1,CA11,0.1111111111111111
SERPIND1,KLK11,0.1333333333333333
SERPIND1,CECR1,0.15
SERPIND1,KB-226F1.2,0.1538461538461538
SERPIND1,TCN2,0.1176470588235294
SERPIND1,APOL1,0.1304347826086956
SERPIND1,LGALS1,0.1481481481481481
SERPIND1,ARSA,0.1578947368421052
SERPIND1,TFF3,0.1333333333333333
SERPIND1,CSTB,0.2083333333333333
SERPIND1,COL18A1,0.1666666666666666
SERPIND1,COL6A1,0.1739130434782608
P2RX6,CSF3R,0.1052631578947368
P2RX6,TMIGD3,0.125
P2RX6,FCGR1A,0.1081081081081081
P2RX6,CDC42SE1,0.1290322580645161
P2RX6,FCRLA,0.1153846153846153
P2RX6,GPBAR1,0.1212121212121212
P2RX6,CHRNG,0.1666666666666666
P2RX6,CHRNA9,0.1395348837209302
P2RX6,GLRB,0.1296296296296296
P2RX6,ADCY2,0.1111111111111111
P2RX6,GRM3,0.125
P2RX6,DGKI,0.1219512195121951
P2RX6,EPHB6,0.1052631578947368
P2RX6,CD99,0.1034482758620689
P2RX6,GABRQ,0.1219512195121951
P2RX6,CNGB3,0.125
P2RX6,GPR20,0.1071428571428571
P2RX6,CD72,0.1071428571428571
P2RX6,TRPM6,0.1081081081081081
P2RX6,P2RX3,0.24
P2RX6,CLEC2B,0.1333333333333333
P2RX6,KLRC1,0.1081081081081081
P2RX6,GPR84,0.1034482758620689
P2RX6,P2RX7,0.1089108910891089
P2RX6,P2RX4,0.2058823529411764
P2RX6,ADCY4,0.1176470588235294
P2RX6,CHRNA3,0.1111111111111111
P2RX6,P2RX1,0.26
P2RX6,CHRNE,0.1538461538461538
P2RX6,GUCY2D,0.119047619047619
P2RX6,SEZ6,0.1142857142857142
P2RX6,DNAJB1,0.1063829787234042
TMEM191C,RNF223,0.25
TMEM191C,SMIM1,0.2
TMEM191C,GPR153,0.25
TMEM191C,TAS1R1,0.125
TMEM191C,PAQR7,0.1111111111111111
TMEM191C,TMEM54,0.5
TMEM191C,RHBDL2,0.25
TMEM191C,TMEM125,1.0
TMEM191C,C1orf210,0.25
TMEM191C,TEX38,1.0
TMEM191C,PDZK1IP1,0.3333333333333333
TMEM191C,FAM159A,0.5
TMEM191C,TMEM61,0.5
TMEM191C,SLC44A5,0.1111111111111111
TMEM191C,FRRS1,0.25
TMEM191C,C1orf162,1.0
TMEM191C,CD101,0.2
TMEM191C,DCST1,0.1111111111111111
TMEM191C,VSIG8,0.3333333333333333
TMEM191C,LY9,0.125
TMEM191C,RGSL1,1.0
TMEM191C,KCNT2,0.1428571428571428
TMEM191C,LEMD1,0.5
TMEM191C,C1orf186,0.125
TMEM191C,FCMR,0.1428571428571428
TMEM191C,TRAF3IP3,0.1666666666666666
TMEM191C,SLC35F3,0.5
TMEM191C,OR2L13,0.1428571428571428
TMEM191C,OR2L2,0.1666666666666666
TMEM191C,OR2T4,0.1666666666666666
TMEM191C,ABHD1,0.125
TMEM191C,KRTCAP3,0.5
TMEM191C,TMEM178A,0.2
TMEM191C,OXER1,0.125
TMEM191C,TMEM247,0.5
TMEM191C,EVA1A,0.1111111111111111
TMEM191C,LRRTM4,0.25
TMEM191C,ST6GAL2,0.1428571428571428
TMEM191C,THSD7B,0.3333333333333333
TMEM191C,FAM171B,1.0
TMEM191C,TMEM169,1.0
TMEM191C,KCNJ13,0.1666666666666666
TMEM191C,AQP12B,0.25
TMEM191C,CRELD1,0.125
TMEM191C,CDCP1,0.25
TMEM191C,TMEM158,0.5
TMEM191C,CADM2,0.2
TMEM191C,CD200R1L,0.2
TMEM191C,POPDC2,0.125
TMEM191C,SLC12A8,0.125
TMEM191C,TPRA1,0.1111111111111111
TMEM191C,TM4SF1,0.25
TMEM191C,P2RY14,0.1666666666666666
TMEM191C,FNDC3B,0.5
TMEM191C,RTP4,0.125
TMEM191C,TMEM156,1.0
TMEM191C,SMIM14,0.2
TMEM191C,SLC10A6,0.1111111111111111
TMEM191C,TMEM154,0.5
TMEM191C,RNF175,0.125
TMEM191C,GALNTL6,0.1428571428571428
TMEM191C,GAPT,0.1428571428571428
TMEM191C,TMEM171,0.5
TMEM191C,KIAA1024L,1.0
TMEM191C,PKD2L2,0.1666666666666666
TMEM191C,SMIM3,0.3333333333333333
TMEM191C,RNF130,0.1111111111111111
TMEM191C,BTNL8,0.125
TMEM191C,BTNL9,0.1666666666666666
TMEM191C,ERVFRD-1,0.1666666666666666
TMEM191C,RNF182,0.1666666666666666
TMEM191C,OR5V1,0.1666666666666666
TMEM191C,IER3,0.125
TMEM191C,DPCR1,0.3333333333333333
TMEM191C,MUC21,0.25
TMEM191C,C6orf1,1.0
TMEM191C,TMEM217,1.0
TMEM191C,PTCRA,0.3333333333333333
TMEM191C,ENPP5,0.1666666666666666
TMEM191C,SLC25A27,0.2
TMEM191C,ADGRF4,0.2
TMEM191C,SLC35F1,0.25
TMEM191C,SLC2A12,0.1428571428571428
TMEM191C,ELFN1,0.125
TMEM191C,WBSCR28,1.0
TMEM191C,PILRA,0.1666666666666666
TMEM191C,ORAI2,0.1666666666666666
TMEM191C,GPR85,0.1428571428571428
TMEM191C,CCDC136,0.2
TMEM191C,SSMEM1,0.5
TMEM191C,SVOPL,0.3333333333333333
TMEM191C,TMEM139,0.5
TMEM191C,TAS2R60,0.2
TMEM191C,TMEM176B,0.1666666666666666
TMEM191C,TMEM176A,0.3333333333333333
TMEM191C,DPP6,0.125
TMEM191C,GPR82,0.25
TMEM191C,FAM156A,0.25
TMEM191C,VSIG4,0.1111111111111111
TMEM191C,TMEM35,0.1111111111111111
TMEM191C,TMEM255A,0.5
TMEM191C,SMIM9,0.5
TMEM191C,TNFRSF10D,0.1111111111111111
TMEM191C,SLC25A37,0.125
TMEM191C,XKR4,0.1666666666666666
TMEM191C,TMEM55A,0.1111111111111111
TMEM191C,TMEM74,0.1666666666666666
TMEM191C,CSMD3,0.3333333333333333
TMEM191C,TMEM71,0.5
TMEM191C,SUSD3,0.3333333333333333
TMEM191C,FRRS1L,0.2
TMEM191C,MEGF9,0.1666666666666666
TMEM191C,GPR21,0.1428571428571428
TMEM191C,IFITM10,0.5
TMEM191C,OR51E1,0.1428571428571428
TMEM191C,OR51B4,0.1428571428571428
TMEM191C,PRRG4,0.1428571428571428
TMEM191C,MS4A3,0.1428571428571428
TMEM191C,MS4A4E,0.3333333333333333
TMEM191C,MS4A4A,0.1666666666666666
TMEM191C,SLC22A10,0.25
TMEM191C,SLC22A25,0.25
TMEM191C,DNAJC4,0.1666666666666666
TMEM191C,SLC25A45,0.1666666666666666
TMEM191C,PLEKHB1,0.2
TMEM191C,TPBGL,0.25
TMEM191C,HEPHL1,0.1111111111111111
TMEM191C,TMPRSS13,0.1666666666666666
TMEM191C,MPZL3,0.1666666666666666
TMEM191C,MPZL2,0.1428571428571428
TMEM191C,OR8G1,0.125
TMEM191C,OR8B8,0.125
TMEM191C,TMEM45B,0.5
TMEM191C,SLC16A9,0.125
TMEM191C,CHST3,0.1111111111111111
TMEM191C,CNNM1,0.1111111111111111
TMEM191C,CHST15,0.1428571428571428
TMEM191C,LPAR5,0.1666666666666666
TMEM191C,KLRB1,0.1666666666666666
TMEM191C,TMEM52B,0.3333333333333333
TMEM191C,TAS2R9,0.1428571428571428
TMEM191C,TAS2R46,0.1428571428571428
TMEM191C,GSG1,0.1111111111111111
TMEM191C,EMP1,0.1666666666666666
TMEM191C,OR8S1,0.1666666666666666
TMEM191C,DNAJC22,0.2
TMEM191C,KCNH3,0.1111111111111111
TMEM191C,OR6C76,0.1666666666666666
TMEM191C,OR6C2,0.1428571428571428
TMEM191C,LRIG3,0.1428571428571428
TMEM191C,GLIPR1,0.1666666666666666
TMEM191C,TMTC2,0.125
TMEM191C,GLT8D2,0.3333333333333333
TMEM191C,TMEM233,0.5
TMEM191C,HCAR2,0.1111111111111111
TMEM191C,ADGRD1,0.1111111111111111
TMEM191C,GALNT9,0.125
TMEM191C,SERP2,0.1666666666666666
TMEM191C,LECT1,0.1111111111111111
TMEM191C,SLITRK5,0.1428571428571428
TMEM191C,HS6ST3,0.3333333333333333
TMEM191C,TMEM255B,0.5
TMEM191C,CMTM5,0.1428571428571428
TMEM191C,C14orf37,1.0
TMEM191C,TMEM229B,0.5
TMEM191C,IFI27L2,0.2
TMEM191C,SLC25A47,0.1666666666666666
TMEM191C,DLK1,0.125
TMEM191C,C14orf180,0.3333333333333333
TMEM191C,GPR132,0.1666666666666666
TMEM191C,FAM189A1,1.0
TMEM191C,CCPG1,0.125
TMEM191C,PRTG,0.1666666666666666
TMEM191C,HIGD2B,0.25
TMEM191C,ISLR2,0.2
TMEM191C,NRG4,0.125
TMEM191C,TM6SF1,0.5
TMEM191C,FAM234A,0.3333333333333333
TMEM191C,HS3ST6,0.2
TMEM191C,OR1F1,0.1428571428571428
TMEM191C,ITPRIPL2,1.0
TMEM191C,C16orf54,0.5
TMEM191C,ASPHD1,0.3333333333333333
TMEM191C,TMEM219,0.25
TMEM191C,ORAI3,0.1428571428571428
TMEM191C,HSD3B7,0.1111111111111111
TMEM191C,COX6A2,0.125
TMEM191C,ADGRG5,0.1666666666666666
TMEM191C,CMTM2,0.1666666666666666
TMEM191C,TLCD2,0.1428571428571428
TMEM191C,OR3A1,0.1428571428571428
TMEM191C,SPNS3,0.1666666666666666
TMEM191C,GGT6,0.1111111111111111
TMEM191C,TM4SF5,0.125
TMEM191C,WSCD1,0.5
TMEM191C,CLEC10A,0.1111111111111111
TMEM191C,TMEM88,0.1111111111111111
TMEM191C,ODF4,0.2
TMEM191C,RNF222,0.5
TMEM191C,SLC5A10,0.1111111111111111
TMEM191C,EVI2A,0.3333333333333333
TMEM191C,GSDMB,0.1111111111111111
TMEM191C,CD300LG,0.125
TMEM191C,ABCA9,0.125
TMEM191C,SMIM5,0.5
TMEM191C,CD7,0.1111111111111111
TMEM191C,SIGLEC15,0.1666666666666666
TMEM191C,C20orf141,0.5
TMEM191C,COX4I2,0.1428571428571428
TMEM191C,FAM210B,0.125
TMEM191C,FAM209A,0.1428571428571428
TMEM191C,C19orf26,0.1111111111111111
TMEM191C,SMIM24,1.0
TMEM191C,MCEMP1,0.1666666666666666
TMEM191C,MUC16,0.125
TMEM191C,ICAM4,0.1428571428571428
TMEM191C,C19orf38,0.5
TMEM191C,TSPAN16,0.5
TMEM191C,LRRC25,0.2
TMEM191C,TM6SF2,0.125
TMEM191C,HCST,0.1111111111111111
TMEM191C,RABAC1,0.1111111111111111
TMEM191C,LYPD3,0.125
TMEM191C,IGSF23,1.0
TMEM191C,EMP3,0.2
TMEM191C,FCGRT,0.1111111111111111
