label,accuracy,f1,pred 0,prob 0,test 0,pred 1,prob 1,test 1,pred 2,prob 2,test 2,pred 3,prob 3,test 3,pred 4,prob 4,test 4,pred 5,prob 5,test 5,pred 6,prob 6,test 6,pred 7,prob 7,test 7,pred 8,prob 8,test 8,pred 9,prob 9,test 9,pred10,prob10,test10,pred11,prob11,test11,pred12,prob12,test12,pred13,prob13,test13,pred14,prob14,test14,pred15,prob15,test15,pred16,prob16,test16,pred17,prob17,test17,pred18,prob18,test18,pred19,prob19,test19,pred20,prob20,test20,pred21,prob21,test21,pred22,prob22,test22,pred23,prob23,test23,pred24,prob24,test24,pred25,prob25,test25,pred26,prob26,test26,pred27,prob27,test27,pred28,prob28,test28,pred29,prob29,test29,pred30,prob30,test30,pred31,prob31,test31,pred32,prob32,test32,pred33,prob33,test33,pred34,prob34,test34,pred35,prob35,test35,pred36,prob36,test36,pred37,prob37,test37,pred38,prob38,test38,pred39,prob39,test39,pred40,prob40,test40,pred41,prob41,test41,pred42,prob42,test42,pred43,prob43,test43,pred44,prob44,test44,pred45,prob45,test45,pred46,prob46,test46,pred47,prob47,test47,pred48,prob48,test48,pred49,prob49,test49,pred50,prob50,test50,pred51,prob51,test51,pred52,prob52,test52,pred53,prob53,test53,pred54,prob54,test54,pred55,prob55,test55,pred56,prob56,test56,pred57,prob57,test57,pred58,prob58,test58,pred59,prob59,test59,pred60,prob60,test60,pred61,prob61,test61,pred62,prob62,test62,pred63,prob63,test63,pred64,prob64,test64,pred65,prob65,test65,pred66,prob66,test66,pred67,prob67,test67,pred68,prob68,test68,pred69,prob69,test69,pred70,prob70,test70,pred71,prob71,test71,pred72,prob72,test72
      10,   1.37%,0.013513513513513514,1,0.37922624,0,1,0.37922624,0,1,0.37922624,0,1,0.3867661,0,1,0.37922624,0,1,0.37922624,1,1,0.5892404,0,1,0.5892404,0,1,0.5892404,0,1,0.5892404,0,1,0.5892404,0,1,0.37922624,0,1,0.37922624,0,1,0.5892404,0,1,0.3867661,0,1,0.5892404,0,1,0.38826564,0,1,0.38826564,0,1,0.3928991,0,1,0.3928991,0,1,0.58453286,0,1,0.58453286,0,1,0.38497576,0,1,0.38497576,0,1,0.37878084,0,1,0.37878084,0,1,0.39824674,0,1,0.39824674,0,1,0.3867661,0,1,0.38959777,0,1,0.38959777,0,1,0.3867661,0,1,0.5923495,0,1,0.5923495,0,1,0.5923495,0,1,0.3867661,0,1,0.5898582,0,1,0.5898582,0,1,0.5898582,0,1,0.5898582,0,1,0.5898582,0,1,0.5898582,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.40047142,0,1,0.5922634,0,1,0.5922634,0,1,0.5922634,0,1,0.5922634,0,1,0.5922634,0,1,0.5922634,0,1,0.38671333,0,1,0.38671333,0,1,0.3867133,0,1,0.5923495,0,1,0.5923495,0,1,0.5923495,0,1,0.5923495,0,1,0.37871698,0,1,0.37871698,0,1,0.37871698,0,1,0.38569483,0,1,0.38569483,0,1,0.38569483,0
      11,   1.37%,0.013513513513513514,1,0.4195171,0,1,0.4195171,0,1,0.4195171,0,1,0.429886,0,1,0.4195171,0,1,0.4195171,1,1,0.6043418,0,1,0.6043418,0,1,0.6043418,0,1,0.6043418,0,1,0.6043418,0,1,0.4195171,0,1,0.4195171,0,1,0.6043418,0,1,0.429886,0,1,0.6043418,0,1,0.43250072,0,1,0.43250072,0,1,0.43826053,0,1,0.43826053,0,1,0.60356814,0,1,0.60356814,0,1,0.42602354,0,1,0.42602354,0,1,0.420116,0,1,0.420116,0,1,0.44328675,0,1,0.44328675,0,1,0.429886,0,1,0.43505603,0,1,0.4350561,0,1,0.429886,0,1,0.6049949,0,1,0.6049949,0,1,0.6049949,0,1,0.429886,0,1,0.59900236,0,1,0.59900236,0,1,0.59900236,0,1,0.59900236,0,1,0.59900236,0,1,0.59900236,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.447362,0,1,0.6045039,0,1,0.6045039,0,1,0.6045039,0,1,0.6045039,0,1,0.6045039,0,1,0.6045039,0,1,0.42901468,0,1,0.42901468,0,1,0.42901468,0,1,0.60499495,0,1,0.60499495,0,1,0.60499495,0,1,0.60499495,0,1,0.41927102,0,1,0.41927102,0,1,0.41927102,0,1,0.42669377,0,1,0.42669377,0,1,0.42669377,0
      12,  82.19%,0.45112781954887216,0,0.99972564,1,0,0.99972564,1,0,0.99972564,1,0,0.99972147,0,0,0.99972564,1,0,0.99972564,1,0,0.99989307,1,0,0.99989307,1,0,0.99989307,1,0,0.99989307,1,0,0.99989307,1,0,0.99972564,1,0,0.99972564,0,0,0.99989307,1,0,0.99972147,0,0,0.99989307,0,0,0.9997357,0,0,0.9997357,0,0,0.999676,0,0,0.999676,0,0,0.9999111,0,0,0.9999111,0,0,0.99974036,0,0,0.99974036,0,0,0.99975955,0,0,0.99975955,0,0,0.99971896,0,0,0.99971896,0,0,0.99972147,0,0,0.99973214,0,0,0.99973214,0,0,0.99972147,0,0,0.99992746,0,0,0.99992746,0,0,0.99992746,0,0,0.99972147,0,0,0.9998962,0,0,0.9998962,0,0,0.9998962,0,0,0.9998962,0,0,0.9998962,0,0,0.9998962,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9997272,0,0,0.9999132,0,0,0.9999132,0,0,0.9999132,0,0,0.9999132,0,0,0.9999132,0,0,0.9999132,0,0,0.9997121,0,0,0.9997121,0,0,0.9997121,0,0,0.99992746,0,0,0.99992746,0,0,0.99992746,1,0,0.99992746,0,0,0.99972117,0,0,0.99972117,0,0,0.99972117,0,0,0.9997466,0,0,0.9997466,0,0,0.9997466,0
      13,  95.89%,0.48951048951048953,0,0.63554555,0,0,0.63554555,0,0,0.63554555,1,0,0.6302582,0,0,0.63554555,0,0,0.63554555,1,0,0.6651911,0,0,0.6651911,0,0,0.6651911,1,0,0.6651911,0,0,0.6651911,0,0,0.63554555,0,0,0.63554555,0,0,0.6651911,0,0,0.6302582,0,0,0.6651911,0,0,0.629915,0,0,0.629915,0,0,0.6215595,0,0,0.6215595,0,0,0.72516024,0,0,0.72516024,0,0,0.63512504,0,0,0.63512504,0,0,0.63705623,0,0,0.63705623,0,0,0.62760407,0,0,0.62760407,0,0,0.6302582,0,0,0.6267527,0,0,0.6267526,0,0,0.63025814,0,0,0.73499566,0,0,0.73499566,0,0,0.73499566,0,0,0.6302582,0,0,0.67673355,0,0,0.67673355,0,0,0.67673355,0,0,0.67673355,0,0,0.67673355,0,0,0.67673355,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.62693626,0,0,0.6865856,0,0,0.6865856,0,0,0.6865856,0,0,0.6865856,0,0,0.6865856,0,0,0.6865856,0,0,0.6296327,0,0,0.6296327,0,0,0.62963265,0,0,0.73499554,0,0,0.73499566,0,0,0.73499566,0,0,0.73499566,0,0,0.6352752,0,0,0.6352752,0,0,0.6352752,0,0,0.6351422,0,0,0.6351422,0,0,0.6351422,0
      14,  35.62%,0.18055555555555555,1,0.37888685,-1,1,0.37888685,-1,1,0.37888685,0,1,0.3911728,0,1,0.37888685,-1,1,0.37888685,0,0,0.43090045,0,0,0.43090045,0,0,0.43090045,0,0,0.43090045,-1,0,0.43090045,0,1,0.37888685,0,1,0.37888685,0,0,0.43090045,0,1,0.3911728,0,0,0.43090045,0,1,0.3964948,0,1,0.3964948,0,1,0.39993292,0,1,0.39993292,0,0,0.4664903,0,0,0.4664903,0,1,0.3841719,0,1,0.3841719,0,1,0.37885064,0,1,0.37885064,0,1,0.40253377,0,1,0.40253377,0,1,0.3911728,0,1,0.3993742,0,1,0.39937416,0,1,0.39117283,0,0,0.48704845,0,0,0.48704845,0,0,0.48704845,0,1,0.3911728,0,0,0.43535948,0,0,0.43535948,0,0,0.43535948,0,0,0.43535948,0,0,0.43535948,0,0,0.43535948,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,1,0.40483737,0,0,0.4490489,0,0,0.4490489,0,0,0.4490489,0,0,0.4490489,0,0,0.4490489,0,0,0.4490489,0,1,0.38654828,0,1,0.38654828,0,1,0.38654828,0,0,0.4870485,0,0,0.48704845,1,0,0.48704845,0,0,0.48704845,0,1,0.37835458,0,1,0.37835458,0,1,0.37835458,0,1,0.38525072,0,1,0.38525072,0,1,0.38525072,0
      15,  35.62%,0.17869415807560138,-1,0.40404692,0,-1,0.40404692,0,-1,0.40404692,1,-1,0.38682926,0,-1,0.40404692,0,-1,0.40404692,1,0,0.40285292,0,0,0.40285292,0,0,0.40285292,1,0,0.40285292,0,0,0.40285292,1,-1,0.40404692,0,-1,0.40404692,0,0,0.40285292,0,-1,0.38682926,0,0,0.40285292,0,-1,0.37681124,0,-1,0.37681124,0,1,0.3769649,0,1,0.3769649,0,0,0.4053585,0,0,0.4053585,0,-1,0.3946796,0,-1,0.3946796,0,-1,0.40326086,0,-1,0.40326086,0,1,0.3784575,0,1,0.3784575,0,-1,0.38682926,0,1,0.37660158,0,1,0.37660155,0,-1,0.38682926,0,0,0.4234952,0,0,0.4234952,0,0,0.4234952,0,-1,0.38682926,0,0,0.41106635,0,0,0.41106635,0,0,0.41106635,0,0,0.41106635,0,0,0.41106635,0,0,0.41106635,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,1,0.37872782,0,0,0.41012278,0,0,0.41012278,0,0,0.41012278,0,0,0.41012278,0,0,0.41012278,0,0,0.41012278,0,-1,0.3935018,0,-1,0.3935018,0,-1,0.39350176,0,0,0.42349517,0,0,0.4234952,0,0,0.4234952,0,0,0.4234952,0,-1,0.40286836,0,-1,0.40286836,0,-1,0.40286836,0,-1,0.39253676,0,-1,0.39253676,0,-1,0.39253676,0
      16,  19.18%,0.16091954022988506,1,0.41385514,0,1,0.41385514,0,1,0.41385514,0,1,0.4254455,0,1,0.41385514,0,1,0.41385514,1,1,0.55652344,0,1,0.55652344,0,1,0.55652344,1,1,0.55652344,0,1,0.55652344,1,1,0.41385514,0,1,0.41385514,0,1,0.55652344,0,1,0.4254455,0,1,0.55652344,0,1,0.43102336,1,1,0.43102336,1,1,0.4321634,1,1,0.4321634,1,1,0.5530452,1,1,0.5530452,1,1,0.42297328,1,1,0.42297328,1,1,0.41772324,1,1,0.41772324,1,1,0.44042423,0,1,0.44042423,0,1,0.4254455,0,1,0.43076545,0,1,0.43076545,1,1,0.4254455,0,1,0.5617649,0,1,0.5617649,0,1,0.5617649,0,1,0.4254455,0,1,0.55544263,0,1,0.55544263,0,1,0.55544263,0,1,0.55544263,0,1,0.55544263,0,1,0.55544263,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.44162852,0,1,0.556853,0,1,0.556853,0,1,0.556853,0,1,0.556853,0,1,0.556853,0,1,0.556853,0,1,0.42283592,0,1,0.42283592,0,1,0.42283598,0,1,0.56176496,0,1,0.56176496,0,1,0.56176496,0,1,0.56176496,0,1,0.41536328,0,1,0.41536328,0,1,0.41536328,0,1,0.42411128,0,1,0.42411128,0,1,0.42411128,0
      17,   2.74%,0.02666666666666667,1,0.36956385,0,1,0.36956385,0,1,0.36956385,0,1,0.37752983,0,1,0.36956385,0,1,0.36956385,0,1,0.46964452,0,1,0.46964452,0,1,0.46964452,0,1,0.46964452,0,1,0.46964452,0,1,0.36956385,0,1,0.36956385,0,1,0.46964452,0,1,0.37752983,0,1,0.46964452,0,1,0.37944984,0,1,0.37944984,0,1,0.38334683,1,1,0.38334683,1,1,0.47110212,0,1,0.47110212,0,1,0.37406334,0,1,0.37406334,0,1,0.37160447,0,1,0.37160447,0,1,0.3911927,0,1,0.3911927,0,1,0.37752983,0,1,0.37988916,0,1,0.37988916,0,1,0.37752983,0,1,0.4807903,0,1,0.4807903,0,1,0.4807903,0,1,0.37752983,0,1,0.47016126,0,1,0.47016126,0,1,0.47016126,0,1,0.47016126,0,1,0.47016126,0,1,0.47016126,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.3928986,0,1,0.46775913,0,1,0.46775913,0,1,0.46775913,0,1,0.46775913,0,1,0.46775913,0,1,0.46775913,0,1,0.3757746,0,1,0.3757746,0,1,0.37577462,0,1,0.4807903,0,1,0.4807903,0,1,0.4807903,0,1,0.4807903,0,1,0.37012628,0,1,0.37012628,0,1,0.37012628,0,1,0.37518966,0,1,0.37518966,0,1,0.37518966,0
      18,  32.88%,0.17391304347826086,1,0.59905136,-1,1,0.59905136,-1,1,0.59905136,-1,1,0.5962002,0,1,0.59905136,-1,1,0.59905136,-1,0,0.60415417,0,0,0.60415417,-1,0,0.60415417,-1,0,0.60415417,-1,0,0.60415417,0,1,0.59905136,0,1,0.59905136,0,0,0.60415417,0,1,0.5962002,0,0,0.60415417,0,1,0.59627295,0,1,0.59627295,0,1,0.60110176,0,1,0.60110176,0,0,0.63570684,0,0,0.63570684,0,1,0.59603524,0,1,0.59603524,0,1,0.5940352,0,1,0.5940352,0,1,0.59996665,0,1,0.59996665,0,1,0.5962002,0,1,0.5921937,0,1,0.5921937,0,1,0.59620017,0,0,0.6343467,0,0,0.6343467,0,0,0.6343467,0,1,0.5962002,0,0,0.6234871,0,0,0.6234871,0,0,0.6234871,0,0,0.6234871,0,0,0.6234871,0,0,0.6234871,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,1,0.59796894,0,0,0.6299346,0,0,0.6299346,0,0,0.6299346,0,0,0.6299346,0,0,0.6299346,0,0,0.6299346,0,1,0.5934753,0,1,0.5934753,0,1,0.5934753,0,0,0.63434666,0,0,0.6343467,0,0,0.6343467,1,0,0.6343467,0,1,0.596532,0,1,0.596532,0,1,0.596532,0,1,0.5956814,0,1,0.5956814,0,1,0.5956814,0
      19,  84.93%,0.30617283950617286,0,0.3710291,-1,0,0.3710291,-1,0,0.3710291,-1,0,0.3815464,0,0,0.3710291,0,0,0.3710291,0,0,0.6066556,0,0,0.6066556,0,0,0.6066556,0,0,0.6066556,0,0,0.6066556,1,0,0.3710291,0,0,0.3710291,0,0,0.6066556,0,0,0.3815464,0,0,0.6066556,0,0,0.38409707,0,0,0.38409707,0,0,0.38979888,0,0,0.38979888,-1,0,0.62250394,-1,0,0.62250394,-1,0,0.3771409,0,0,0.3771409,0,0,0.37010652,0,0,0.37010652,0,0,0.3965302,-1,0,0.3965302,-1,0,0.3815464,0,0,0.38518408,0,0,0.38518408,0,0,0.38154644,0,0,0.6291849,0,0,0.6291849,0,0,0.6291849,0,0,0.3815464,0,0,0.6197753,0,0,0.6197753,0,0,0.6197753,0,0,0.6197753,0,0,0.6197753,0,0,0.6197753,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.39713472,0,0,0.61945105,0,0,0.61945105,0,0,0.61945105,0,0,0.61945105,0,0,0.61945105,0,0,0.61945105,0,0,0.3774453,0,0,0.3774453,1,0,0.3774453,1,0,0.62918496,0,0,0.6291849,0,0,0.6291849,0,0,0.6291849,0,0,0.37032247,0,0,0.37032247,0,0,0.37032247,0,0,0.3765212,0,0,0.3765212,0,0,0.3765212,0
      20,  53.42%,0.3241725768321513,1,0.4399283,0,1,0.4399283,1,1,0.4399283,1,1,0.44807723,0,1,0.4399283,1,1,0.4399283,1,0,0.41307908,1,0,0.41307908,1,0,0.41307908,1,0,0.41307908,1,0,0.41307908,1,1,0.4399283,1,1,0.4399283,0,0,0.41307908,1,1,0.44807723,0,0,0.41307908,1,1,0.45493516,1,1,0.45493516,1,1,0.45185435,1,1,0.45185435,1,0,0.425898,0,0,0.425898,0,1,0.4421967,1,1,0.4421967,1,1,0.43917364,1,1,0.43917364,1,1,0.45936677,0,1,0.45936677,0,1,0.44807723,0,1,0.45207193,1,1,0.45207188,1,1,0.44807723,0,0,0.42522195,1,0,0.42522195,1,0,0.42522195,1,1,0.44807723,0,0,0.42301342,1,0,0.42301342,1,0,0.42301342,1,0,0.42301342,1,0,0.42301342,1,0,0.42301342,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,1,0.45907506,1,0,0.42657053,0,0,0.42657053,0,0,0.42657053,1,0,0.42657053,0,0,0.42657053,0,0,0.42657053,0,1,0.44167277,1,1,0.44167277,1,1,0.44167283,1,0,0.42522195,-1,0,0.42522195,-1,0,0.42522195,-1,0,0.42522195,-1,1,0.44073492,0,1,0.44073492,1,1,0.44073492,1,1,0.4439927,0,1,0.4439927,0,1,0.4439927,0
      21,   1.37%,0.009009009009009009,1,0.4651319,-1,1,0.4651319,0,1,0.4651319,0,1,0.46684006,0,1,0.4651319,0,1,0.4651319,0,1,0.5149452,0,1,0.5149452,0,1,0.5149452,0,1,0.5149452,0,1,0.5149452,0,1,0.4651319,0,1,0.4651319,0,1,0.5149452,0,1,0.46684006,0,1,0.5149452,0,1,0.46703434,0,1,0.46703434,0,1,0.46905655,0,1,0.46905655,0,1,0.50822794,0,1,0.50822794,0,1,0.46747324,0,1,0.46747324,0,1,0.47163287,0,1,0.47163287,1,1,0.4673133,0,1,0.4673133,0,1,0.46684006,0,1,0.4695792,0,1,0.46957916,0,1,0.46684006,0,1,0.51453847,0,1,0.51453847,0,1,0.51453847,0,1,0.46684006,0,1,0.5184191,0,1,0.5184191,0,1,0.5184191,0,1,0.5184191,0,1,0.5184191,0,1,0.5184191,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.4694301,0,1,0.5092223,0,1,0.5092223,0,1,0.5092223,0,1,0.5092223,0,1,0.5092223,0,1,0.5092223,0,1,0.46950042,0,1,0.46950042,0,1,0.46950042,0,1,0.51453847,0,1,0.5145384,0,1,0.5145384,0,1,0.5145384,0,1,0.4655935,0,1,0.4655935,0,1,0.4655935,0,1,0.4684221,0,1,0.4684221,0,1,0.4684221,0
      22,  31.51%,0.2205387205387205,1,0.4150364,-1,1,0.4150364,-1,1,0.4150364,1,1,0.42477056,0,1,0.4150364,-1,1,0.4150364,1,0,0.47015136,0,0,0.47015136,0,0,0.47015136,1,0,0.47015136,0,0,0.47015136,0,1,0.4150364,-1,1,0.4150364,-1,0,0.47015136,-1,1,0.42477056,0,0,0.47015136,-1,1,0.42939878,0,1,0.42939878,0,1,0.4315176,1,1,0.4315176,1,0,0.47560072,1,0,0.47560072,1,1,0.41922933,0,1,0.41922933,0,1,0.41604212,1,1,0.41604212,1,1,0.4237015,0,1,0.4237015,-1,1,0.42477056,0,1,0.4340774,0,1,0.4340774,0,1,0.4247706,0,0,0.51167226,0,0,0.51167226,1,0,0.51167226,0,1,0.42477056,0,0,0.4900871,1,0,0.4900871,1,0,0.4900871,1,0,0.4900871,1,0,0.4900871,0,0,0.4900871,1,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,1,0.42794102,0,0,0.49415347,0,0,0.49415347,0,0,0.49415347,0,0,0.49415347,1,0,0.49415347,1,0,0.49415347,1,1,0.42200717,1,1,0.42200717,1,1,0.42200717,1,0,0.5116723,0,0,0.5116723,0,0,0.5116723,0,0,0.5116723,0,1,0.41642407,0,1,0.41642407,0,1,0.41642407,0,1,0.42009956,0,1,0.42009956,0,1,0.42009956,0
      23,  24.66%,0.16943310657596375,-1,0.45883548,0,-1,0.45883548,0,-1,0.45883548,0,-1,0.44870105,0,-1,0.45883548,0,-1,0.45883548,0,0,0.51014334,0,0,0.51014334,0,0,0.51014334,0,0,0.51014334,-1,0,0.51014334,0,-1,0.45883548,-1,-1,0.45883548,-1,0,0.51014334,0,-1,0.44870105,0,0,0.51014334,-1,-1,0.43998757,1,-1,0.43998757,1,-1,0.44372845,1,-1,0.44372845,1,0,0.5338838,1,0,0.5338838,1,-1,0.45411435,0,-1,0.45411435,0,-1,0.46290296,1,-1,0.46290296,1,-1,0.4243575,0,-1,0.4243575,0,-1,0.44870105,0,-1,0.44629875,0,-1,0.44629875,0,-1,0.44870105,0,0,0.576849,0,0,0.576849,1,0,0.576849,0,-1,0.44870105,0,0,0.51521003,0,0,0.51521003,1,0,0.51521003,1,0,0.51521003,1,0,0.51521003,0,0,0.51521003,0,-1,0.42554268,0,-1,0.42554268,0,-1,0.42554268,0,-1,0.42554268,0,-1,0.42554268,0,-1,0.42554268,0,-1,0.42554268,0,-1,0.42554268,0,-1,0.42554268,1,-1,0.42554268,0,-1,0.42554268,1,-1,0.42554268,1,0,0.53100824,0,0,0.53100824,0,0,0.53100824,0,0,0.53100824,1,0,0.53100824,1,0,0.53100824,1,-1,0.45857438,1,-1,0.45857438,1,-1,0.45857432,1,0,0.5768491,0,0,0.576849,0,0,0.576849,1,0,0.576849,0,-1,0.46081364,0,-1,0.46081364,0,-1,0.46081364,0,-1,0.4536492,0,-1,0.4536492,0,-1,0.4536492,0
      24,  54.79%,0.5393000573723465,-1,0.5237371,0,-1,0.5237371,0,-1,0.5237371,0,-1,0.50678235,0,-1,0.5237371,0,-1,0.5237371,0,0,0.44722247,0,0,0.44722247,0,0,0.44722247,0,0,0.44722247,0,0,0.44722247,0,-1,0.5237371,0,-1,0.5237371,0,0,0.44722247,0,-1,0.50678235,0,0,0.44722247,0,-1,0.49699116,0,-1,0.49699116,0,-1,0.49471834,0,-1,0.49471834,0,0,0.4324745,0,0,0.4324745,0,-1,0.5136106,0,-1,0.5136106,0,-1,0.5271594,0,-1,0.5271594,0,-1,0.48175585,0,-1,0.48175585,0,-1,0.50678235,0,-1,0.49993563,0,-1,0.49993563,0,-1,0.50678235,0,0,0.44866887,0,0,0.44866887,0,0,0.44866887,0,-1,0.50678235,0,0,0.4568825,-1,0,0.4568825,0,0,0.4568825,-1,0,0.4568825,0,0,0.4568825,0,0,0.4568825,0,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,-1,0.48164383,-1,0,0.44669303,0,0,0.44669303,0,0,0.44669303,-1,0,0.44669303,0,0,0.44669303,0,0,0.44669303,0,-1,0.5151393,-1,-1,0.5151393,-1,-1,0.5151393,-1,0,0.44866887,0,0,0.44866887,0,0,0.44866887,0,0,0.44866887,0,-1,0.523687,0,-1,0.523687,0,-1,0.523687,0,-1,0.51362777,0,-1,0.51362777,0,-1,0.51362777,0
      25,  43.84%,0.3047619047619048,-1,0.61803716,-1,-1,0.61803716,-1,-1,0.61803716,0,-1,0.60419214,0,-1,0.61803716,0,-1,0.61803716,0,-1,0.5589128,-1,-1,0.5589128,-1,-1,0.5589128,0,-1,0.5589128,0,-1,0.5589128,0,-1,0.61803716,0,-1,0.61803716,0,-1,0.5589128,-1,-1,0.60419214,0,-1,0.5589128,0,-1,0.59647745,0,-1,0.59647745,0,-1,0.5941966,0,-1,0.5941966,0,-1,0.59318155,0,-1,0.59318155,0,-1,0.6138703,0,-1,0.6138703,0,-1,0.6153286,0,-1,0.6153286,0,-1,0.60252094,0,-1,0.60252094,0,-1,0.60419214,0,-1,0.5912634,0,-1,0.5912634,0,-1,0.6041921,0,-1,0.5768403,0,-1,0.5768403,0,-1,0.5768403,0,-1,0.60419214,0,-1,0.5518268,-1,-1,0.5518268,-1,-1,0.5518268,-1,-1,0.5518268,-1,-1,0.5518268,-1,-1,0.5518268,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.59571946,-1,-1,0.56669635,-1,-1,0.56669635,-1,-1,0.56669635,-1,-1,0.56669635,-1,-1,0.56669635,-1,-1,0.56669635,-1,-1,0.61053383,-1,-1,0.61053383,-1,-1,0.61053383,-1,-1,0.57684034,0,-1,0.5768403,0,-1,0.5768403,0,-1,0.5768403,0,-1,0.6155283,0,-1,0.6155283,0,-1,0.6155283,0,-1,0.61259687,0,-1,0.61259687,0,-1,0.61259687,0
      26,  12.33%,0.07317073170731707,1,0.49817258,-1,1,0.49817258,-1,1,0.49817258,0,1,0.50456274,0,1,0.49817258,0,1,0.49817258,1,1,0.54110473,-1,1,0.54110473,-1,1,0.54110473,1,1,0.54110473,0,1,0.54110473,0,1,0.49817258,1,1,0.49817258,1,1,0.54110473,1,1,0.50456274,0,1,0.54110473,0,1,0.5048374,0,1,0.5048374,-1,1,0.511868,-1,1,0.511868,-1,1,0.51659834,-1,1,0.51659834,-1,1,0.50216264,-1,1,0.50216264,-1,1,0.50280356,-1,1,0.50280356,-1,1,0.5005365,-1,1,0.5005365,-1,1,0.50456274,0,1,0.5106934,-1,1,0.5106934,-1,1,0.50456274,0,1,0.50068647,0,1,0.50068647,1,1,0.50068647,0,1,0.50456274,0,1,0.55226123,0,1,0.55226123,0,1,0.55226123,0,1,0.55226123,0,1,0.55226123,0,1,0.55226123,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.50279784,0,1,0.5319476,0,1,0.5319476,0,1,0.5319476,0,1,0.5319476,0,1,0.5319476,0,1,0.5319476,0,1,0.5068731,1,1,0.5068731,1,1,0.5068731,1,1,0.50068647,0,1,0.50068647,0,1,0.50068647,0,1,0.50068647,0,1,0.50064284,0,1,0.50064284,0,1,0.50064284,0,1,0.50282264,0,1,0.50282264,0,1,0.50282264,0
